img_name,mos
3916850615.jpg,65.7625
3916915691.jpg,50.9583333333
3917849504.jpg,49.4956521739
3918062562.jpg,76.7435344828
3918280584.jpg,60.3108108108
3918838221.jpg,34.6346153846
3919380535.jpg,69.1361607143
392103652.jpg,33.3707627119
3921589638.jpg,72.8407079646
392179845.jpg,16.2482758621
3922421993.jpg,72.0416666667
3923233289.jpg,28.8004201681
3923541475.jpg,54.9046610169
3925412649.jpg,65.4668141593
392558137.jpg,40.7302631579
3927444590.jpg,65.9772727273
3927881802.jpg,63.1399082569
3928559890.jpg,63.3169642857
3930941584.jpg,36.4527027027
3931210821.jpg,55.2567567568
3932630945.jpg,61.6227678571
3932684731.jpg,48.85
3932785686.jpg,40.6987179487
3934165977.jpg,55.2455752212
3934821151.jpg,69.5683962264
3934995195.jpg,75.7394067797
3935177366.jpg,21.0256410256
3937913166.jpg,71.0192307692
3938367619.jpg,50.2155172414
3939043948.jpg,41.21875
3939622523.jpg,55.0337837838
3940105265.jpg,46.161637931
3940357186.jpg,45.1703539823
3940847938.jpg,27.55
3941788092.jpg,65.2477876106
3943080167.jpg,28.8525641026
3944642127.jpg,69.4470338983
3945869834.jpg,76.0
3946405001.jpg,71.6228448276
3947046278.jpg,68.375
3948135332.jpg,72.9342105263
3948277105.jpg,57.9789719626
3948522988.jpg,49.6238938053
3948731617.jpg,74.5688073394
3949143151.jpg,68.99375
3949472497.jpg,66.497826087
395036065.jpg,27.4325657895
395147567.jpg,41.8517241379
3951898034.jpg,71.95
3952840501.jpg,76.0
395315549.jpg,52.1875
39540491.jpg,73.3088235294
3954258141.jpg,65.3348623853
3955560376.jpg,63.0847457627
3956832242.jpg,44.023364486
3957754780.jpg,40.7635135135
3960128594.jpg,53.5555555556
3960444662.jpg,73.7375
3960629357.jpg,60.9537671233
3961390501.jpg,74.0389908257
3961459513.jpg,74.1394230769
3962058482.jpg,25.4527027027
396221760.jpg,61.5948275862
3962244093.jpg,67.0771028037
3964553280.jpg,55.1081081081
396505725.jpg,28.5705128205
3965556653.jpg,57.25
3966627187.jpg,71.6630434783
3966829877.jpg,68.0760869565
3969622447.jpg,45.3737864078
3970268650.jpg,69.9518348624
3971050023.jpg,77.51875
3971662930.jpg,49.8831775701
3971799391.jpg,58.8256880734
3973001148.jpg,38.1596638655
3973813247.jpg,39.98125
3974701478.jpg,54.6590909091
3975469304.jpg,82.3851351351
3976452832.jpg,55.2567567568
3976883946.jpg,56.5265957447
3977122123.jpg,60.1904761905
3978652004.jpg,52.2569444444
3978837773.jpg,63.0778688525
3980206588.jpg,63.6116071429
3980253534.jpg,54.2234513274
3980401611.jpg,45.4782608696
3982768803.jpg,53.5275229358
3983499964.jpg,67.1542056075
3984248064.jpg,24.602173913
3985027264.jpg,40.0260869565
3985258920.jpg,52.3877118644
398551269.jpg,48.7905405405
3985602874.jpg,66.4
3986881860.jpg,76.718220339
3987605606.jpg,84.05
3989767571.jpg,55.0609756098
3992677101.jpg,21.6596638655
3993808694.jpg,40.875
3994007574.jpg,73.130733945
3994759280.jpg,66.4602803738
3994759840.jpg,49.8599137931
3995400927.jpg,63.2912844037
3999106249.jpg,50.2828947368
4000012271.jpg,77.45
4000500172.jpg,52.9527027027
4000774743.jpg,60.1642857143
4001539544.jpg,42.3263888889
4002090879.jpg,73.6109271523
4002265121.jpg,65.8646788991
4003392015.jpg,37.7905405405
4004417944.jpg,30.8475609756
4005014529.jpg,56.1067961165
4005164524.jpg,42.7620689655
4005784260.jpg,69.981092437
4007753969.jpg,64.108974359
4008219206.jpg,57.6041666667
4010417256.jpg,50.9459459459
4010451143.jpg,71.8241525424
4011871379.jpg,54.5192307692
4014803633.jpg,23.89375
4016051317.jpg,32.3348623853
4016200124.jpg,67.375
4016398417.jpg,61.2544642857
4016639569.jpg,66.0508849558
4017312321.jpg,29.6458333333
4018386659.jpg,58.0688073394
4018505209.jpg,73.1327433628
4018879156.jpg,38.2867647059
4019770428.jpg,70.3277310924
4023100592.jpg,26.9590517241
4023245742.jpg,53.5504201681
4023598688.jpg,53.0733944954
4026925102.jpg,65.8214285714
4027767419.jpg,55.5887850467
4028266820.jpg,65.9423076923
4029731030.jpg,50.95
4033495510.jpg,31.3308823529
4034220859.jpg,49.125
4034290606.jpg,61.8819444444
4034550282.jpg,35.5381355932
4035961068.jpg,40.1111111111
4036944943.jpg,80.134
4037056912.jpg,43.3194444444
4037555676.jpg,24.1419491525
4039710407.jpg,70.85
403993453.jpg,32.3919491525
404033442.jpg,62.8050847458
4040650709.jpg,45.0
4040905906.jpg,67.1375
4041954882.jpg,75.86875
4042188530.jpg,39.4495412844
4042245241.jpg,40.6987179487
4042292027.jpg,57.3987068966
4042306910.jpg,49.4594594595
4042433513.jpg,49.4976635514
4042572733.jpg,41.4324324324
4042987026.jpg,26.85
4045599734.jpg,72.7056074766
4046637583.jpg,35.1402439024
4046716515.jpg,41.0534351145
4047293612.jpg,68.314159292
4047658369.jpg,64.8
4049047636.jpg,20.156779661
4050875089.jpg,68.3630434783
4054072823.jpg,57.1308411215
4054594935.jpg,71.3108108108
4054655583.jpg,50.6571428571
4054847919.jpg,76.9951923077
4056860839.jpg,77.402173913
405908679.jpg,65.2281879195
4062759482.jpg,33.6474358974
4063780436.jpg,60.6357142857
4065100469.jpg,65.125
4067961238.jpg,40.0879310345
4068780416.jpg,43.9868421053
406881914.jpg,76.7625
4069729710.jpg,73.7797029703
4074943155.jpg,60.1724137931
4075989770.jpg,46.6399082569
4076940518.jpg,67.5840707965
4077667734.jpg,76.2019230769
4078925567.jpg,44.6539735099
4079545582.jpg,58.8243243243
4079839829.jpg,44.1102941176
4080245276.jpg,17.6447368421
4080731983.jpg,66.1824324324
4081025902.jpg,43.9868421053
4081293153.jpg,61.6334951456
4083824869.jpg,52.7239130435
4084687519.jpg,68.5945378151
4085075628.jpg,53.8
408607884.jpg,59.7899159664
4086204414.jpg,27.625
4087443308.jpg,68.4864864865
4088500384.jpg,56.4230769231
4089514101.jpg,74.1548672566
4091583861.jpg,40.9473684211
409233389.jpg,46.0576923077
4092627138.jpg,64.4131355932
409280416.jpg,49.6680672269
409446076.jpg,39.8407079646
4094774604.jpg,37.2123893805
4094850958.jpg,29.2638888889
4095160762.jpg,65.8318584071
4095383312.jpg,39.4495412844
4095785910.jpg,52.046875
409597917.jpg,40.251953125
409821164.jpg,62.7673913043
4098700616.jpg,65.5897435897
4099198318.jpg,49.7431192661
4100096331.jpg,18.5405405405
4100631766.jpg,42.0986238532
4103115026.jpg,13.7875
4103158795.jpg,71.5265486726
4106514523.jpg,75.3986486486
4106517753.jpg,75.108974359
4107362083.jpg,80.75
4107566763.jpg,56.3598130841
4109408743.jpg,73.9915254237
411025625.jpg,71.8931034483
4110400471.jpg,59.7543478261
411090819.jpg,45.185
4112798557.jpg,80.1074766355
41130035.jpg,76.0256410256
4113272660.jpg,60.3705357143
4113685341.jpg,7.51680672269
4114019902.jpg,68.0668103448
4114743309.jpg,77.732300885
411787882.jpg,75.4652173913
4122173034.jpg,54.7697368421
412289790.jpg,17.4263392857
4124391067.jpg,22.8834745763
4124667437.jpg,42.7702702703
4125943270.jpg,76.7232142857
4126410943.jpg,40.0065789474
4127387822.jpg,75.5344827586
4127400247.jpg,47.0721830986
4128658349.jpg,74.0163551402
4130373740.jpg,55.9742990654
4131278870.jpg,80.40625
4132558989.jpg,75.8340707965
4132747677.jpg,62.6458333333
4135617147.jpg,68.849137931
4136576616.jpg,68.44375
4137012282.jpg,46.1924778761
4138608778.jpg,65.7415254237
4139461254.jpg,66.2142857143
4139991387.jpg,56.7413043478
4141916319.jpg,72.3804347826
4142709624.jpg,73.703125
4142940823.jpg,66.0987394958
4143454418.jpg,56.5789473684
4143494301.jpg,55.813559322
414385138.jpg,68.7408256881
4144540155.jpg,62.9121621622
4146534497.jpg,45.6036585366
4147791219.jpg,58.2102803738
414892775.jpg,61.1071428571
4149241552.jpg,63.6440677966
4149265699.jpg,66.6071428571
4149460224.jpg,33.0375
4151017008.jpg,64.0796460177
4151551954.jpg,59.3
415283727.jpg,49.9889380531
4154530402.jpg,53.25
4155484757.jpg,64.1736111111
4156345687.jpg,75.193877551
4156534842.jpg,58.5972222222
415663858.jpg,45.993697479
4156652933.jpg,62.5576923077
4157144630.jpg,50.2203389831
4157443022.jpg,73.6
4157689684.jpg,47.1415929204
4158327759.jpg,55.140625
4162089194.jpg,52.8798076923
4162338388.jpg,66.5373831776
4163479239.jpg,42.9034653465
4164273130.jpg,76.1839622642
416573735.jpg,39.2884615385
4167140049.jpg,60.1123853211
4167190092.jpg,37.4957627119
4167198294.jpg,38.65
4167927417.jpg,48.3846153846
416910261.jpg,30.2155963303
4169148705.jpg,63.025
4169643886.jpg,48.9111111111
4170535749.jpg,53.4071428571
4171644754.jpg,64.0328947368
4172438232.jpg,68.5277777778
4172609703.jpg,39.0769230769
4172859607.jpg,57.4121621622
4172951303.jpg,56.1216814159
4174114328.jpg,69.497706422
4174901273.jpg,48.325
4175024777.jpg,38.1628440367
4176378029.jpg,47.95
417711208.jpg,71.3899082569
4178406108.jpg,32.2125
4178432884.jpg,48.4551282051
417853178.jpg,74.2087378641
4178645830.jpg,69.1673728814
4180311266.jpg,72.3772321429
418145002.jpg,58.6714285714
4182412787.jpg,22.2542372881
4182428810.jpg,43.504
418308346.jpg,61.75
4183330908.jpg,67.48125
4184866542.jpg,58.2
4185039279.jpg,72.7542016807
4186216137.jpg,64.820754717
4186428624.jpg,65.8434579439
4187118157.jpg,76.1034482759
4187182991.jpg,46.9343220339
4190943330.jpg,44.468487395
4191882783.jpg,45.025
4193122125.jpg,59.725
4193696727.jpg,56.1631355932
4193794378.jpg,11.402173913
4194035905.jpg,70.6418918919
4194428227.jpg,75.8739495798
4195621541.jpg,55.4210526316
4195632386.jpg,29.4871794872
4196095816.jpg,60.2831858407
4196316000.jpg,31.73125
4198235482.jpg,39.2429906542
4199130600.jpg,71.3421052632
4201007649.jpg,63.896039604
4201088382.jpg,57.58125
4202847613.jpg,44.0665137615
4204561283.jpg,28.7630434783
4206004485.jpg,20.1125
4206098907.jpg,43.7867647059
4207059536.jpg,54.0357142857
4210559322.jpg,32.7625
4210983675.jpg,60.5833333333
4211408239.jpg,53.25
4213244648.jpg,66.9282608696
4213334951.jpg,32.8214285714
4213592284.jpg,49.2364864865
4214550696.jpg,56.8130434783
4214561622.jpg,45.9705882353
4214814193.jpg,71.640625
4215055375.jpg,36.3349056604
4215952664.jpg,76.4911504425
4216117221.jpg,29.35
4217228822.jpg,45.6217391304
4217243298.jpg,55.7566371681
4217551619.jpg,64.1272321429
4220863406.jpg,57.9469026549
422092606.jpg,62.1689189189
4222055381.jpg,57.0694444444
4223697086.jpg,64.472972973
4224633098.jpg,80.2146017699
4228738752.jpg,72.2027027027
4229929371.jpg,75.5420353982
4231049527.jpg,54.3303571429
4232014784.jpg,45.901
4232963375.jpg,21.0902777778
4233571199.jpg,77.93125
4234199993.jpg,66.1824324324
4236326911.jpg,51.5596330275
4236329723.jpg,24.5125
4236732050.jpg,67.5606796117
4237536969.jpg,75.4206896552
4239274380.jpg,27.5017123288
4239526963.jpg,72.43125
4240173491.jpg,73.5576923077
4240917469.jpg,53.425
4241084648.jpg,13.4449152542
4242548000.jpg,64.7572815534
4243451745.jpg,74.2711864407
4243562466.jpg,67.1398305085
4243875190.jpg,69.1949541284
4244098975.jpg,55.3888888889
4244935320.jpg,64.1575630252
4245591001.jpg,67.3525641026
4246091470.jpg,47.4799107143
4246274521.jpg,64.4615384615
4246970583.jpg,28.8716216216
4247073360.jpg,11.4173728814
4248616737.jpg,46.375
42490373.jpg,62.9461206897
4250403356.jpg,33.237394958
4251971063.jpg,75.890776699
4252517673.jpg,61.722972973
4252888669.jpg,74.871559633
4253075090.jpg,72.1995798319
4254945684.jpg,22.4915966387
4255841453.jpg,61.0540540541
4255843674.jpg,62.875
4256128407.jpg,31.4891304348
4257293580.jpg,26.9978991597
4258180825.jpg,63.5741525424
4258446622.jpg,60.0243902439
4258644297.jpg,68.525210084
4259043215.jpg,64.5529661017
4259140344.jpg,54.6635514019
425916994.jpg,37.575
4259335567.jpg,39.9459459459
4260146768.jpg,69.6490825688
426081951.jpg,76.4391891892
4261186099.jpg,45.4
42614998.jpg,55.5609243697
4262472308.jpg,70.8600917431
4263025475.jpg,72.277027027
4264601430.jpg,73.8869565217
4265829347.jpg,75.6183035714
4265877256.jpg,50.2268211921
426656293.jpg,47.7739130435
4268587808.jpg,66.0198019802
4270305165.jpg,47.0096153846
4270574025.jpg,39.175
427196028.jpg,37.6238317757
4273357838.jpg,64.25
4275452644.jpg,66.8526785714
4277299546.jpg,43.5731132075
4277539505.jpg,65.0675675676
4278181256.jpg,45.1913043478
4278539127.jpg,58.4703389831
4281546585.jpg,64.0129310345
4281583432.jpg,62.66875
4281731487.jpg,78.625
4281871655.jpg,28.9910714286
4282135501.jpg,56.9247787611
4285776519.jpg,29.6370192308
4286933249.jpg,74.4097222222
4286953087.jpg,35.3983050847
4287953710.jpg,51.53125
4288180189.jpg,50.5717391304
4289036535.jpg,33.2699115044
4290975910.jpg,48.7430555556
4292573500.jpg,65.4618644068
4293785816.jpg,41.9527027027
4294746447.jpg,33.5105932203
4295279371.jpg,49.9260869565
4295525241.jpg,40.4511278195
4296403133.jpg,28.7700892857
4296647005.jpg,72.3428571429
4297219009.jpg,40.8026315789
4297599043.jpg,63.7
4297818651.jpg,41.25
4298067776.jpg,72.7
4298186333.jpg,69.5169491525
4298923773.jpg,54.0044247788
4299216840.jpg,6.68487394958
4299510764.jpg,67.8761061947
4299890430.jpg,62.6148648649
4300118450.jpg,71.3948598131
4300400521.jpg,45.475
430051470.jpg,62.2857142857
4302524395.jpg,42.5306122449
4304984630.jpg,63.7995689655
4305975001.jpg,73.9977678571
4306124216.jpg,23.0982142857
4307315285.jpg,67.4852941176
4309440479.jpg,58.75
430961914.jpg,69.3469827586
4310499723.jpg,52.5086956522
4311062470.jpg,64.5394736842
4312794040.jpg,62.9789915966
4313162470.jpg,67.2079831933
4313852687.jpg,70.3277310924
4315078660.jpg,41.6207627119
4316201498.jpg,67.2946428571
4316264959.jpg,65.0423728814
4319709983.jpg,65.4668141593
4319921272.jpg,40.7635135135
4320399633.jpg,61.7075471698
4321538602.jpg,64.847826087
432158024.jpg,74.2543103448
4321643395.jpg,59.8782051282
4321708869.jpg,51.0347222222
432256405.jpg,53.5063559322
4323308644.jpg,64.0840517241
4323755897.jpg,61.4256756757
4324984866.jpg,63.3419811321
4324997197.jpg,42.5369565217
4325351330.jpg,52.3422330097
432860543.jpg,84.0347222222
4330138497.jpg,76.4399038462
4331601397.jpg,65.3919491525
4333231936.jpg,33.7027027027
4333476367.jpg,29.25625
4335495125.jpg,25.3040540541
4335627943.jpg,61.6527777778
4335962068.jpg,57.203125
4336185725.jpg,68.5894495413
4336460350.jpg,75.3236607143
4336745838.jpg,61.9538834951
4336949009.jpg,68.2411504425
433731087.jpg,24.325
4337515200.jpg,64.3685344828
4338156096.jpg,64.421875
4340329166.jpg,72.2629310345
434108213.jpg,38.8782608696
434127863.jpg,58.3080357143
4343097092.jpg,66.2826086957
4343304474.jpg,47.0067567568
4344642946.jpg,74.3254310345
4345036113.jpg,76.7101769912
4345778112.jpg,72.925
4345842908.jpg,57.2767857143
434605634.jpg,70.0581896552
4346944645.jpg,68.0043478261
4346999174.jpg,72.373853211
4347028779.jpg,60.85
4347235307.jpg,76.75
4347675881.jpg,50.0769230769
434815119.jpg,22.952173913
435179511.jpg,77.9513274336
4352372142.jpg,71.2723214286
4353430545.jpg,27.2697368421
4353485101.jpg,32.3938053097
4353658003.jpg,15.09375
4356238035.jpg,51.5043478261
4356674628.jpg,60.7212389381
4357293162.jpg,71.4745762712
435823507.jpg,68.0760869565
4358436337.jpg,64.9201680672
4359434065.jpg,76.1261061947
4359682859.jpg,78.1913043478
4359967769.jpg,46.4115044248
4360105019.jpg,29.4652317881
4360193081.jpg,72.8235294118
4360974596.jpg,48.4201680672
4363262095.jpg,58.0067567568
4364606780.jpg,78.9625
4364793888.jpg,72.7330508475
4365387751.jpg,67.2946428571
4367292033.jpg,58.8223684211
4367864472.jpg,57.4327731092
4370903350.jpg,58.54375
4370988573.jpg,39.0609243697
4371356797.jpg,49.3409090909
4372249937.jpg,35.3630434783
4373157351.jpg,58.6800847458
4373225530.jpg,68.75
4374031327.jpg,62.9142857143
4374263037.jpg,61.6964285714
43749901.jpg,37.3559322034
4376625237.jpg,41.0389908257
4376675146.jpg,38.6169724771
4378419360.jpg,62.6857798165
4383247323.jpg,48.3050458716
4384734404.jpg,35.4009433962
4385399670.jpg,50.4294871795
4388983100.jpg,32.5878378378
4389152317.jpg,76.3014705882
4389836139.jpg,37.5357142857
4389975585.jpg,60.2364864865
4390875397.jpg,56.0252293578
4391005979.jpg,47.3157894737
4391517237.jpg,54.8899082569
4393459228.jpg,75.8392857143
4394545032.jpg,51.964953271
4395388551.jpg,63.9495798319
4396087406.jpg,59.4189189189
4396643142.jpg,72.925
4397008731.jpg,54.0656779661
4397075898.jpg,71.0884955752
439745674.jpg,41.2875
4397886158.jpg,61.1381578947
4398385361.jpg,80.4418103448
44009500.jpg,45.051
4401185827.jpg,46.0953389831
440297710.jpg,57.5277777778
4404389524.jpg,42.9932432432
4404462627.jpg,52.8571428571
4405802084.jpg,46.588362069
4406684120.jpg,59.78125
4406927427.jpg,53.1490825688
4407707944.jpg,72.7972972973
4407839974.jpg,61.5
4408351965.jpg,61.1681034483
4409503429.jpg,29.1689189189
4410900135.jpg,25.8243243243
4410907563.jpg,41.21875
4411055719.jpg,24.1163366337
4411284601.jpg,62.6282051282
4411449023.jpg,66.6108490566
441241455.jpg,45.0
4413028246.jpg,70.3445945946
4414969933.jpg,66.8382352941
4416477559.jpg,71.5337837838
4418637804.jpg,70.1216216216
4420506536.jpg,69.13125
4420983663.jpg,30.2837837838
4422544352.jpg,63.8881578947
4422726404.jpg,68.1049107143
4423100872.jpg,17.1413043478
4423467099.jpg,56.1067961165
4423499380.jpg,59.4491525424
4423525827.jpg,47.7242990654
4424481742.jpg,73.0641025641
4424741537.jpg,61.641025641
4425198356.jpg,66.1911764706
4426149096.jpg,66.7032374101
4428546636.jpg,53.3170731707
4429141481.jpg,71.8529411765
4429610219.jpg,74.2628205128
4429773001.jpg,69.75
4430203972.jpg,67.7638888889
4430414110.jpg,79.3403361345
4430662019.jpg,49.2415254237
4432333136.jpg,23.2908653846
4432502474.jpg,59.5068807339
4433497740.jpg,60.7212389381
4434357623.jpg,71.5444915254
4435718106.jpg,55.3529411765
4435765484.jpg,56.7821100917
4436002363.jpg,51.2208737864
4436568659.jpg,67.0705128205
443706084.jpg,61.2943925234
443805629.jpg,59.7721238938
4438338527.jpg,59.3392857143
4439151807.jpg,79.8333333333
4441487494.jpg,69.8986486486
4441540278.jpg,64.2745535714
4441586110.jpg,68.464953271
4441689311.jpg,60.8304347826
4441990593.jpg,72.1658878505
4442175074.jpg,82.7826086957
4443705808.jpg,34.6513157895
4446289911.jpg,35.03125
4447897373.jpg,49.88125
4448002516.jpg,71.2364864865
4448707293.jpg,74.4809322034
4456140613.jpg,77.4358974359
4456369143.jpg,62.3855932203
4458082894.jpg,52.1644736842
445846327.jpg,80.275
4458877862.jpg,45.4623893805
4459598484.jpg,65.4353448276
4460254023.jpg,69.2916666667
4462477090.jpg,43.8365384615
4463196857.jpg,31.1526548673
4463467980.jpg,80.81875
4463917829.jpg,50.1316964286
4464186761.jpg,77.725
4466660724.jpg,70.0841121495
446796521.jpg,34.9326086957
4468108530.jpg,60.695754717
4468449550.jpg,58.5290178571
4469938423.jpg,55.5540540541
4471526544.jpg,61.8262711864
4472735511.jpg,51.925
4473061240.jpg,60.6081081081
4475438101.jpg,65.9868421053
4476029726.jpg,67.2972972973
4476603465.jpg,68.6357758621
447697089.jpg,67.8481308411
4478081768.jpg,47.0512295082
4478237731.jpg,60.5525210084
447977798.jpg,57.3621495327
4480082097.jpg,76.3782051282
4483042022.jpg,65.7364864865
448305008.jpg,66.3067226891
4483151821.jpg,36.1172566372
4484527101.jpg,66.325
4486733557.jpg,58.975
4488104431.jpg,43.5413043478
4488491323.jpg,37.4932432432
4489064763.jpg,64.3509174312
4489102480.jpg,55.9533898305
4490789851.jpg,77.6188118812
4491574274.jpg,71.3421052632
4492079346.jpg,60.869266055
4492298311.jpg,67.3466386555
4493244545.jpg,72.268907563
449395753.jpg,54.4
4495516735.jpg,63.8109243697
4495630749.jpg,76.35
4495910719.jpg,45.4661016949
4496338663.jpg,42.7897196262
4497186913.jpg,51.0110619469
4497739993.jpg,63.5685840708
4499122119.jpg,29.2960526316
450063799.jpg,61.3472222222
45015821.jpg,23.9322033898
4501585211.jpg,22.0995575221
4502165045.jpg,56.6138392857
4502409601.jpg,24.6286407767
450338979.jpg,7.27876106195
450407660.jpg,61.7115384615
4504123530.jpg,65.0588235294
4504355317.jpg,78.5654205607
4504786016.jpg,45.3163716814
4506321902.jpg,65.0357142857
450789020.jpg,49.6824324324
4509028861.jpg,54.0044247788
4510024370.jpg,71.6725663717
4511318356.jpg,72.1262135922
4512110934.jpg,30.5183486239
4512123861.jpg,74.2423664122
4512474932.jpg,74.8680555556
4513142635.jpg,42.3973214286
4513570407.jpg,80.4855769231
4515471665.jpg,65.4353448276
4515954109.jpg,20.0651260504
451764144.jpg,63.7139830508
4518358107.jpg,39.8142857143
4518414673.jpg,47.0792682927
4519546786.jpg,59.3956521739
4520096475.jpg,56.6525423729
4520380552.jpg,55.3940677966
4521235979.jpg,41.5133928571
4522459343.jpg,75.25
4524543534.jpg,61.8163716814
4524766514.jpg,79.0344036697
4525361026.jpg,65.8894230769
4525459727.jpg,76.6
4525595896.jpg,53.8445945946
4525681285.jpg,47.2297297297
4526077589.jpg,65.1974789916
4526456137.jpg,72.5
452671189.jpg,23.4665178571
452715885.jpg,57.1987179487
4528580529.jpg,75.5369565217
4529654985.jpg,32.1822033898
4530384020.jpg,63.6214285714
4530875549.jpg,72.1857142857
45323583.jpg,10.0256410256
4532664267.jpg,43.7058823529
4533734353.jpg,30.0223214286
4535431418.jpg,51.2823275862
4535544675.jpg,78.9625
4535634069.jpg,64.8141025641
4537863241.jpg,60.1378504673
4538412115.jpg,17.7079831933
4538779976.jpg,47.575
4539089246.jpg,64.8638392857
4539567531.jpg,48.6584821429
4539671181.jpg,73.0641025641
4540896523.jpg,38.9934210526
4541000790.jpg,79.7765486726
4541090785.jpg,44.5572033898
4542216557.jpg,71.6009615385
4542866851.jpg,45.2563559322
4543035277.jpg,72.8318965517
4545054058.jpg,24.7012711864
4548390935.jpg,76.1261061947
4548596684.jpg,57.0707964602
4549109010.jpg,71.125
4549687373.jpg,60.7948717949
4550104555.jpg,69.4264705882
4551121129.jpg,80.9173913043
4551794095.jpg,72.5
4555534725.jpg,18.2960526316
4555936051.jpg,74.6953781513
4556815018.jpg,63.4861111111
4556962196.jpg,63.4426605505
4561013937.jpg,52.3877118644
4562682674.jpg,39.8928571429
4562998069.jpg,72.1944444444
4563172093.jpg,71.125
456472871.jpg,62.5803571429
4565000392.jpg,57.2898230088
4565683087.jpg,80.3680555556
4567181047.jpg,69.6490825688
4567215412.jpg,47.6714285714
4567762490.jpg,73.2756410256
4568018818.jpg,73.0127118644
4568150681.jpg,74.2543103448
4570337647.jpg,48.6077981651
4570575045.jpg,57.2941176471
4571847379.jpg,53.1517857143
4571937568.jpg,56.2894736842
4572287798.jpg,50.3565217391
4572672183.jpg,50.2203389831
4573273622.jpg,71.7596153846
4573303796.jpg,45.7279411765
457397602.jpg,47.360619469
4574265376.jpg,40.1875
4576647416.jpg,59.3445945946
4576844747.jpg,66.0069444444
4577459748.jpg,50.2226890756
4578361888.jpg,61.3326086957
4578563691.jpg,69.6517857143
4578866514.jpg,78.9871794872
4578965343.jpg,36.3771186441
4579620271.jpg,68.147826087
4580698398.jpg,34.0711206897
4582906874.jpg,54.85
4583125138.jpg,71.1608695652
4583413420.jpg,66.9243119266
4585004484.jpg,57.4347826087
4585233162.jpg,43.9717391304
4585460509.jpg,59.3846153846
4586207743.jpg,61.29375
4586793310.jpg,50.5693277311
4589538888.jpg,44.8
4590098379.jpg,55.5887850467
4591255467.jpg,60.2101769912
4591311320.jpg,70.0196078431
4591422965.jpg,76.4391891892
45917867.jpg,23.0474137931
4594091723.jpg,71.7243589744
4594670956.jpg,54.1418918919
4595899816.jpg,73.2586206897
4596719098.jpg,54.8851351351
4597162839.jpg,74.7297297297
4597898813.jpg,56.0
4598047073.jpg,54.3453389831
4598385226.jpg,54.7806603774
459891743.jpg,71.4594594595
4599648667.jpg,26.7721238938
4600229706.jpg,54.0588235294
460024423.jpg,71.95
460148364.jpg,45.737804878
4601884206.jpg,34.0
4602499723.jpg,47.1852678571
4602555754.jpg,46.6985294118
460276399.jpg,64.8097345133
4602769821.jpg,75.3886554622
4603364479.jpg,64.9932432432
4603966605.jpg,33.24375
4605015781.jpg,58.3455882353
4605356871.jpg,65.7588495575
4605589887.jpg,62.5630252101
4605755313.jpg,49.2889908257
4605842170.jpg,67.2079831933
4606934450.jpg,56.5401785714
460737356.jpg,46.225
4607436163.jpg,67.9088983051
4610304834.jpg,39.56875
461078499.jpg,13.3050847458
4611014636.jpg,73.0452586207
46116416.jpg,68.2090517241
4611753437.jpg,39.9621848739
461213420.jpg,12.48125
4614592470.jpg,35.2110091743
4615199637.jpg,35.1565420561
4617163865.jpg,28.9044117647
4617747913.jpg,48.0691964286
4617763829.jpg,68.0487288136
4619633197.jpg,77.4054054054
4620749659.jpg,69.1887755102
4622287144.jpg,74.425
4622900651.jpg,66.6972477064
4623510365.jpg,67.2796610169
4625855199.jpg,49.2307692308
4625946312.jpg,37.1890756303
4626592042.jpg,48.4047619048
4626914740.jpg,69.7991071429
4629048299.jpg,20.639380531
4630540392.jpg,70.3445945946
4631127472.jpg,45.504587156
4631601517.jpg,47.7986725664
4631640521.jpg,73.7168141593
463199566.jpg,54.6635514019
4632834953.jpg,66.2948717949
4633306112.jpg,33.1189320388
463426919.jpg,35.2478991597
4634635214.jpg,62.2652173913
463525569.jpg,69.0435779817
4635702029.jpg,67.8918918919
4636057593.jpg,65.3220338983
4637538714.jpg,23.89375
4638196012.jpg,73.7898230088
4638688609.jpg,72.6155462185
4638773413.jpg,61.6617647059
4639008494.jpg,36.5443925234
4639050491.jpg,59.9836448598
4640205988.jpg,71.8915929204
464118000.jpg,40.3
4643295751.jpg,50.6269230769
4643928912.jpg,53.275
4644879921.jpg,57.2767857143
4644913731.jpg,58.68125
4647260189.jpg,70.025
4647732482.jpg,66.8513513514
4650909917.jpg,69.75
4651317050.jpg,39.6848739496
4651402324.jpg,70.1293103448
4655744443.jpg,71.6102941176
4656581279.jpg,71.1596638655
4656808355.jpg,58.1043478261
4658471909.jpg,29.2432432432
4659357736.jpg,46.9439655172
4663774613.jpg,75.0120192308
466432603.jpg,54.3355263158
4664658605.jpg,61.3677884615
46658329.jpg,53.7435897436
46667675.jpg,41.8340336134
4668385279.jpg,65.6369565217
4668832694.jpg,68.1213592233
4668889560.jpg,66.5619469027
4668901744.jpg,70.9152542373
4669146975.jpg,41.6331775701
4669754441.jpg,73.6717391304
4670475171.jpg,78.1617647059
4670590256.jpg,59.1959459459
4671382441.jpg,74.747826087
4671409819.jpg,48.2760869565
4671787703.jpg,63.4642857143
4672698013.jpg,71.6261682243
4672766619.jpg,74.5199115044
4673438844.jpg,80.6471962617
4673878145.jpg,61.5518867925
4674436980.jpg,71.1602564103
4674618399.jpg,56.4427966102
4674790248.jpg,70.4932432432
4676269978.jpg,81.2429245283
4676525770.jpg,45.6689189189
46766983.jpg,28.4294871795
4676944717.jpg,39.4742990654
